MSG	892615 TRIAL 16 START
MSG	893257 RECCFG P 500 2 1 
MSG	893257 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	893258 !MODE RECORD P 500 2 1
START	893270 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
894096	  995.7	  534.7	  247.0	.
894098	  995.8	  534.1	  248.0	.
894100	  996.0	  532.8	  247.0	.
894102	  996.1	  532.4	  247.0	.
894104	  996.2	  532.3	  248.0	.
894106	  996.4	  532.1	  247.0	.
894108	  996.3	  532.2	  247.0	.
894110	  996.0	  531.1	  246.0	.
894112	  995.6	  532.9	  246.0	.
894114	  994.5	  534.6	  245.0	.
894116	  995.1	  534.2	  245.0	.
894118	  995.3	  534.6	  245.0	.
894120	  995.4	  534.4	  245.0	.
894122	  995.4	  534.2	  245.0	.
894124	  994.9	  534.2	  244.0	.
894126	  994.8	  534.2	  244.0	.
894128	  995.0	  533.1	  244.0	.
894130	  995.1	  532.7	  244.0	.
894132	  995.0	  532.6	  244.0	.
894134	  995.3	  532.0	  244.0	.
894136	  995.8	  532.1	  244.0	.
894138	  996.0	  532.2	  244.0	.
894140	  996.3	  532.6	  244.0	.
894142	  996.9	  531.6	  244.0	.
894144	  996.7	  530.9	  245.0	.
894146	  996.6	  530.9	  245.0	.
894148	  996.7	  531.7	  244.0	.
894150	  996.7	  532.4	  244.0	.
894152	  996.9	  532.5	  244.0	.
894154	  996.4	  531.8	  244.0	.
894156	  996.2	  532.3	  244.0	.
894158	  996.1	  532.6	  243.0	.
894160	  996.1	  532.8	  243.0	.
894162	  996.2	  532.7	  242.0	.
894164	  996.3	  532.7	  242.0	.
894166	  996.2	  532.1	  243.0	.
894168	  996.0	  532.0	  243.0	.
894170	  996.4	  532.3	  242.0	.
894172	  996.2	  532.7	  242.0	.
894174	  996.1	  532.7	  242.0	.
894176	  996.1	  532.7	  242.0	.
894178	  995.9	  532.8	  242.0	.
894180	  995.8	  532.7	  242.0	.
894182	  995.3	  533.1	  242.0	.
894184	  995.2	  533.4	  242.0	.
894186	  995.3	  533.4	  242.0	.
894188	  995.4	  533.3	  242.0	.
894190	  994.9	  533.4	  243.0	.
894192	  994.4	  533.4	  243.0	.
894194	  994.3	  533.2	  243.0	.
894196	  995.5	  533.3	  243.0	.
894198	  995.1	  533.8	  243.0	.
894200	  995.2	  533.5	  243.0	.
894202	  994.5	  533.7	  244.0	.
894204	  995.0	  533.5	  244.0	.
894206	  995.5	  535.7	  244.0	.
894208	  995.5	  537.9	  243.0	.
894210	  995.4	  537.9	  242.0	.
894212	  995.5	  537.8	  241.0	.
894214	  995.7	  536.6	  241.0	.
894216	  996.2	  537.1	  241.0	.
894218	  996.8	  537.7	  241.0	.
894220	  996.4	  537.9	  240.0	.
894222	  996.5	  538.1	  240.0	.
894224	  996.3	  536.4	  240.0	.
894226	  996.0	  535.7	  240.0	.
894228	  996.3	  535.3	  239.0	.
894230	  995.6	  535.4	  239.0	.
894232	  995.8	  535.3	  238.0	.
894234	  996.1	  535.3	  238.0	.
894236	  996.2	  534.0	  239.0	.
894238	  996.2	  533.7	  240.0	.
894240	  996.5	  533.6	  240.0	.
894242	  996.4	  532.4	  241.0	.
894244	  996.5	  532.9	  241.0	.
894246	  996.5	  533.5	  240.0	.
894248	  996.8	  535.9	  240.0	.
894250	  996.8	  535.9	  240.0	.
894252	  997.1	  536.1	  241.0	.
894254	  997.2	  535.9	  241.0	.
894256	  997.6	  535.6	  240.0	.
894258	  997.7	  535.0	  240.0	.
894260	  998.0	  534.8	  240.0	.
894262	  998.1	  535.4	  241.0	.
894264	  997.7	  535.2	  241.0	.
894266	  997.3	  534.9	  241.0	.
894268	  997.2	  534.5	  241.0	.
894270	  997.1	  534.0	  242.0	.
894272	  997.1	  531.4	  242.0	.
894274	  996.7	  532.3	  242.0	.
894276	  996.8	  533.2	  240.0	.
894278	  996.8	  533.4	  239.0	.
894280	  996.7	  533.6	  239.0	.
894282	  996.5	  534.0	  240.0	.
894284	  996.3	  534.0	  241.0	.
894286	  996.1	  534.0	  242.0	.
894288	  996.1	  532.2	  243.0	.
894290	  996.2	  531.8	  243.0	.
894292	  996.0	  530.5	  243.0	.
894294	  995.9	  530.7	  243.0	.
894296	  995.2	  530.6	  243.0	.
894298	  995.1	  530.2	  243.0	.
894300	  996.3	  531.7	  243.0	.
894302	  996.2	  531.5	  242.0	.
894304	  996.5	  531.4	  242.0	.
894306	  996.6	  531.4	  241.0	.
894308	  996.7	  530.9	  241.0	.
894310	  996.8	  530.6	  241.0	.
