MSG	884554 TRIAL 15 START
MSG	886386 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.43 deg.  -14.3,8.2 pix.
MSG	887145 RECCFG P 500 2 1 
MSG	887145 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	887146 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	887146 !MODE RECORD P 500 2 1
887764	  965.2	  534.9	  279.0	.
887766	  964.8	  534.4	  278.0	.
887768	  965.1	  532.6	  277.0	.
887770	  965.6	  532.8	  277.0	.
887772	  965.1	  532.9	  278.0	.
887774	  965.3	  532.9	  278.0	.
887776	  965.1	  532.8	  277.0	.
887778	  965.0	  532.9	  277.0	.
887780	  965.5	  532.9	  276.0	.
887782	  965.7	  532.1	  275.0	.
887784	  965.7	  531.8	  275.0	.
887786	  965.7	  531.6	  275.0	.
887788	  966.0	  532.0	  274.0	.
887790	  966.2	  532.5	  274.0	.
887792	  966.1	  532.6	  273.0	.
887794	  966.3	  532.8	  272.0	.
887796	  966.2	  533.0	  272.0	.
887798	  966.6	  533.3	  271.0	.
887800	  966.8	  533.4	  270.0	.
887802	  966.5	  533.4	  271.0	.
887804	  966.5	  534.6	  272.0	.
887806	  966.6	  535.8	  272.0	.
887808	  967.2	  535.8	  272.0	.
887810	  967.7	  536.0	  270.0	.
887812	  968.0	  536.8	  269.0	.
887814	  967.2	  537.9	  269.0	.
887816	  966.2	  538.1	  269.0	.
887818	  966.2	  538.0	  269.0	.
887820	  966.3	  540.2	  267.0	.
887822	  966.6	  542.5	  265.0	.
887824	  966.1	  542.6	  264.0	.
887826	  966.5	  542.6	  264.0	.
887828	  967.1	  543.9	  262.0	.
887830	  968.4	  543.5	  261.0	.
887832	  968.2	  543.3	  260.0	.
887834	  968.1	  544.6	  260.0	.
887836	  968.5	  543.4	  260.0	.
887838	  968.4	  543.0	  260.0	.
887840	  968.6	  542.9	  260.0	.
887842	  968.5	  542.9	  260.0	.
887844	  969.0	  542.7	  259.0	.
887846	  969.1	  542.8	  259.0	.
887848	  969.0	  542.8	  259.0	.
887850	  969.2	  546.2	  255.0	.
887852	  969.3	  549.4	  252.0	.
887854	  969.4	  548.0	  252.0	.
887856	  969.8	  548.9	  252.0	.
887858	  969.9	  549.9	  253.0	.
887860	  970.0	  550.6	  253.0	.
887862	  969.9	  550.0	  253.0	.
887864	  970.2	  551.3	  253.0	.
887866	  969.1	  552.9	  252.0	.
887868	  969.1	  553.3	  250.0	.
887870	  968.9	  552.8	  250.0	.
887872	  968.8	  553.7	  249.0	.
887874	  968.8	  554.6	  248.0	.
887876	  969.1	  555.0	  247.0	.
887878	  969.2	  554.6	  247.0	.
887880	  969.7	  554.9	  247.0	.
887882	  969.8	  555.4	  247.0	.
887884	  969.8	  555.9	  247.0	.
887886	  969.7	  556.4	  247.0	.
887888	  969.5	  556.7	  247.0	.
887890	  970.0	  556.8	  247.0	.
887892	  970.0	  558.6	  247.0	.
887894	  969.9	  558.9	  246.0	.
887896	  969.1	  558.9	  246.0	.
887898	  970.3	  558.6	  243.0	.
887900	  971.6	  558.8	  243.0	.
887902	  970.5	  558.5	  243.0	.
887904	  970.2	  558.1	  243.0	.
887906	  970.6	  558.3	  243.0	.
887908	  970.6	  558.4	  244.0	.
887910	  970.6	  558.0	  244.0	.
887912	  970.6	  557.6	  244.0	.
887914	  971.8	  558.2	  244.0	.
887916	  972.1	  559.0	  244.0	.
887918	  972.4	  558.9	  244.0	.
887920	  972.4	  558.8	  244.0	.
887922	  972.1	  558.9	  242.0	.
887924	  972.3	  557.9	  242.0	.
887926	  972.6	  557.7	  242.0	.
887928	  972.3	  557.7	  241.0	.
887930	  973.4	  556.8	  240.0	.
887932	  974.6	  556.8	  240.0	.
887934	  975.1	  556.9	  240.0	.
887936	  975.0	  555.6	  240.0	.
887938	  974.8	  554.3	  240.0	.
887940	  974.2	  550.6	  238.0	.
887942	  973.1	  549.8	  236.0	.
887944	  972.1	  548.9	  235.0	.
887946	  971.6	  549.9	  235.0	.
887948	  971.9	  550.8	  235.0	.
887950	  971.8	  552.8	  236.0	.
887952	  971.4	  551.8	  237.0	.
887954	  971.3	  550.9	  237.0	.
887956	  971.4	  551.1	  236.0	.
887958	  970.8	  551.4	  236.0	.
887960	  970.1	  550.8	  236.0	.
887962	  968.7	  551.9	  236.0	.
887964	  969.1	  552.0	  235.0	.
887966	  969.5	  551.8	  235.0	.
887968	  969.7	  551.7	  235.0	.
887970	  969.5	  551.4	  235.0	.
887972	  969.5	  553.0	  235.0	.
887974	  969.7	  554.6	  236.0	.
887976	  968.9	  554.0	  237.0	.
887978	  969.4	  554.4	  237.0	.
887980	  969.7	  554.9	  236.0	.
887982	  970.5	  553.8	  236.0	.
887984	  970.0	  554.2	  236.0	.
887986	  969.6	  554.5	  236.0	.
887988	  968.6	  554.9	  235.0	.
887990	  967.3	  555.3	  235.0	.
887992	  967.3	  555.3	  235.0	.
887994	  967.8	  556.9	  235.0	.
887996	  968.1	  557.0	  235.0	.
887998	  968.3	  557.0	  235.0	.
888000	  968.2	  557.3	  235.0	.
888002	  968.2	  557.5	  234.0	.
888004	  967.6	  557.7	  234.0	.
888006	  967.9	  557.6	  234.0	.
888008	  968.1	  558.1	  235.0	.
888010	  969.0	  558.5	  236.0	.
888012	  969.7	  558.2	  236.0	.
888014	  970.7	  558.3	  236.0	.
888016	  971.0	  557.3	  236.0	.
888018	  971.0	  556.2	  235.0	.
888020	  970.5	  554.0	  234.0	.
888022	  971.1	  552.5	  234.0	.
888024	  970.9	  551.1	  234.0	.
888026	  971.5	  550.5	  231.0	.
888028	  971.4	  550.0	  231.0	.
888030	  971.6	  549.9	  231.0	.
888032	  971.4	  549.9	  231.0	.
888034	  971.2	  550.3	  232.0	.
888036	  970.5	  550.1	  233.0	.
888038	  970.4	  549.9	  233.0	.
888040	  970.6	  550.1	  233.0	.
888042	  970.7	  550.3	  233.0	.
888044	  971.1	  550.1	  233.0	.
888046	  971.4	  550.5	  233.0	.
888048	  971.8	  549.6	  233.0	.
888050	  971.8	  550.3	  233.0	.
888052	  971.5	  550.2	  233.0	.
888054	  971.1	  550.7	  232.0	.
888056	  971.7	  550.8	  233.0	.
888058	  972.2	  550.7	  233.0	.
888060	  972.1	  550.7	  233.0	.
888062	  972.0	  550.5	  234.0	.
888064	  971.9	  551.8	  235.0	.
888066	  971.5	  551.4	  235.0	.
888068	  971.5	  551.0	  234.0	.
888070	  971.6	  550.9	  234.0	.
888072	  971.5	  551.0	  234.0	.
888074	  971.6	  551.4	  234.0	.
888076	  971.9	  552.7	  235.0	.
888078	  971.0	  553.4	  235.0	.
888080	  971.6	  553.7	  236.0	.
888082	  971.5	  553.5	  235.0	.
888084	  971.4	  553.3	  235.0	.
888086	  971.9	  554.3	  234.0	.
888088	  972.4	  553.6	  234.0	.
888090	  971.8	  553.1	  234.0	.
888092	  972.4	  554.0	  234.0	.
888094	  972.2	  553.5	  235.0	.
888096	  972.2	  553.1	  235.0	.
888098	  972.3	  553.7	  236.0	.
888100	  972.3	  553.7	  236.0	.
888102	  972.9	  554.0	  236.0	.
888104	  973.1	  554.5	  237.0	.
888106	  973.3	  555.3	  238.0	.
888108	  974.2	  556.7	  238.0	.
888110	  975.0	  556.7	  238.0	.
888112	  974.1	  557.0	  238.0	.
888114	  973.2	  558.4	  238.0	.
888116	  973.8	  559.6	  238.0	.
888118	  973.5	  559.6	  238.0	.
888120	  973.3	  559.6	  238.0	.
888122	  973.9	  559.7	  238.0	.
888124	  974.6	  559.8	  240.0	.
888126	  973.7	  558.8	  239.0	.
888128	  973.5	  557.7	  239.0	.
888130	  973.4	  557.5	  238.0	.
888132	  971.9	  558.6	  238.0	.
888134	  972.3	  558.2	  238.0	.
888136	  971.8	  558.0	  238.0	.
888138	  971.5	  557.7	  238.0	.
888140	  970.9	  557.5	  238.0	.
888142	  970.6	  557.7	  238.0	.
888144	  968.7	  557.3	  238.0	.
888146	  968.3	  557.4	  238.0	.
888148	  967.7	  557.5	  239.0	.
888150	  967.7	  557.5	  241.0	.
888152	  968.2	  557.5	  241.0	.
888154	  967.9	  558.5	  241.0	.
888156	  968.2	  558.9	  241.0	.
888158	  968.6	  559.2	  242.0	.
888160	  969.0	  558.8	  242.0	.
888162	  969.4	  558.4	  242.0	.
888164	  969.6	  558.4	  242.0	.
888166	  969.4	  558.3	  242.0	.
888168	  969.2	  559.2	  242.0	.
888170	  969.1	  558.6	  242.0	.
888172	  968.0	  559.1	  242.0	.
888174	  968.1	  559.4	  242.0	.
888176	  968.4	  559.5	  244.0	.
888178	  968.0	  559.4	  244.0	.
888180	  968.3	  559.1	  244.0	.
888182	  969.0	  559.2	  244.0	.
888184	  968.5	  559.1	  244.0	.
888186	  968.3	  559.6	  244.0	.
888188	  965.9	  559.7	  245.0	.
888190	  965.9	  559.5	  246.0	.
888192	  966.1	  559.5	  246.0	.
888194	  966.4	  557.9	  247.0	.
888196	  966.6	  558.2	  247.0	.
888198	  966.9	  558.3	  247.0	.
888200	  966.9	  558.3	  248.0	.
888202	  967.2	  559.0	  249.0	.
888204	  967.0	  558.7	  249.0	.
888206	  967.2	  558.8	  249.0	.
888208	  967.2	  558.6	  249.0	.
888210	  966.2	  559.5	  250.0	.
888212	  965.0	  559.5	  251.0	.
888214	  964.9	  559.5	  252.0	.
888216	  964.8	  559.6	  252.0	.
888218	  965.0	  559.8	  253.0	.
888220	  965.0	  559.8	  252.0	.
